CONTAINER_ID,ALERT_TRIGGERED_TIME,SERVICED_TIME,PICK_UP_TIME_HRS,OVERFLOW
"""a5eec960-84a9-11e9-aa29-11f020e7a518""",2019-06-20T22:33:54Z,2019-06-21T15:26:27Z,16.88,0
"""4923d080-2e52-11e8-b7d0-274759146f20""",2019-06-24T06:02:59Z,2019-06-24T15:29:57Z,9.45,0
"""2dbd21f0-86f5-11e9-8485-6c6bf3c517cf""",2019-06-23T18:42:21Z,2019-06-23T21:01:55Z,2.33,0
"""5afaabf0-93b2-11e9-97ba-cbe537054029""",2019-06-21T04:32:47Z,2019-06-22T13:20:08Z,32.79,0
"""9ac35ee0-9096-11e9-ab01-2dd338c8602d""",2019-06-20T12:25:28Z,2019-06-20T20:50:43Z,8.42,0
"""d64f5a70-7a5e-11e9-b13a-2f0046425c45""",2019-06-24T02:21:05Z,2019-06-24T16:28:53Z,14.13,1
"""5517a8d0-7a5a-11e9-b8e9-7b1aac372de9""",2019-06-21T00:07:10Z,2019-06-21T16:48:43Z,16.69,0
"""5e36d2d0-91ff-11e9-a792-e6ebdfd8b62c""",2019-06-20T21:19:27Z,2019-06-21T12:50:16Z,15.51,0
"""427e5b10-7feb-11e9-8abf-bf7153bfa1d0""",2019-06-18T20:53:34Z,2019-06-20T17:09:59Z,44.27,1
"""0aeedbe0-80b6-11e9-8024-b1a347456020""",2019-06-19T19:27:31Z,2019-06-20T14:31:27Z,19.07,1
"""ba854d90-8c88-11e9-b67c-27a6519831ae""",2019-06-19T03:45:58Z,2019-06-20T20:16:55Z,40.52,1
"""ba854d90-8c88-11e9-b67c-27a6519831ae""",2019-06-20T23:09:25Z,2019-06-21T00:40:52Z,1.52,1
"""a2cc6f00-86ff-11e9-90ac-1a87242e6090""",2019-06-18T02:50:43Z,2019-06-18T15:00:39Z,12.17,1
"""641d0b20-91f9-11e9-a305-302bd641332d""",2019-06-19T04:17:57Z,2019-06-20T11:58:30Z,31.68,1
"""641d0b20-91f9-11e9-a305-302bd641332d""",2019-06-21T12:14:52Z,2019-06-21T15:44:14Z,3.49,1
"""641d0b20-91f9-11e9-a305-302bd641332d""",2019-06-22T03:21:44Z,2019-06-22T11:47:18Z,8.43,1
"""46f2f2b0-9093-11e9-bcd6-c638bbf42ddf""",2019-06-18T00:06:19Z,2019-06-18T07:59:25Z,7.89,1
"""dcf7f530-2e4c-11e8-a96a-45a6b3513213""",2019-06-18T01:58:18Z,2019-06-18T20:27:14Z,18.48,1
"""53adc3b0-86ff-11e9-adaf-39ef204384da""",2019-06-25T05:28:31Z,2019-06-25T14:28:46Z,9.00,1
"""db480f10-8588-11e9-b07e-3218a4fe1c21""",2019-06-24T01:50:14Z,2019-06-24T13:36:22Z,11.77,1
"""9fcb8a80-7a5b-11e9-bb54-85c062d839f2""",2019-06-24T01:32:34Z,2019-06-24T16:36:45Z,15.07,1
"""69483300-9202-11e9-ac50-af8089fca73e""",2019-06-22T04:34:49Z,2019-06-22T12:09:17Z,7.57,1
"""69483300-9202-11e9-ac50-af8089fca73e""",2019-06-22T19:31:47Z,2019-06-23T19:02:23Z,23.51,1
"""da54d810-9152-11e9-aaf8-d1b0a52f6cc7""",2019-06-21T03:26:17Z,2019-06-22T22:05:26Z,42.65,1
"""b69337f0-80b8-11e9-b0c9-e7f3500d375c""",2019-06-20T20:35:43Z,2019-06-21T14:16:46Z,17.68,1
"""4becfe80-7c0e-11e9-8da3-a5f551928fb1""",2019-06-18T15:28:26Z,2019-06-19T00:54:53Z,9.44,1
"""8e3c9550-8c78-11e9-b480-2b32fa2d0eea""",2019-06-18T03:02:16Z,2019-06-18T09:36:53Z,6.58,1
"""c5327770-8569-11e9-838d-40505997375e""",2019-06-20T11:41:39Z,2019-06-20T14:37:57Z,2.94,0
"""cd1fecb0-93a1-11e9-ad30-3c1ed2d8fffe""",2019-06-25T23:29:20Z,2019-06-26T12:14:45Z,12.76,0
"""fa4ed6e0-8566-11e9-bf6a-c9d3590afeee""",2019-06-24T18:11:07Z,2019-06-25T12:10:21Z,17.99,0
"""0ac45e40-86fd-11e9-aa68-74f906d41860""",2019-06-18T18:55:46Z,2019-06-19T13:46:54Z,18.85,0
"""e339dbd0-8011-11e9-8c31-f5ad1860c4ef""",2019-06-21T23:11:21Z,2019-06-23T22:29:03Z,47.30,0
"""069bf090-8558-11e9-b4ed-3ed6868acd76""",2019-06-25T23:40:04Z,2019-06-26T11:55:41Z,12.26,0
"""bfdd4840-8c85-11e9-9935-23b6bc52cd55""",2019-06-18T19:15:01Z,2019-06-19T10:38:59Z,15.40,0
"""19c87970-84b0-11e9-a11d-5b59a7abe591""",2019-06-18T14:52:31Z,2019-06-18T19:36:09Z,4.73,0
"""2960f690-9073-11e9-969f-22a9fc542364""",2019-06-24T04:52:42Z,2019-06-25T00:15:21Z,19.38,1
"""1c83c710-9391-11e9-84a1-369cc6e98c62""",2019-06-25T05:22:58Z,2019-06-25T11:08:06Z,5.75,0
"""9d570f80-91fe-11e9-9f32-ee19efc6212c""",2019-06-21T20:30:01Z,2019-06-22T00:47:14Z,4.29,1
"""341b15c0-8493-11e9-b518-ddd19f40e8cc""",2019-06-18T19:09:13Z,2019-06-19T12:14:34Z,17.09,1
"""db9bcce0-8713-11e9-a990-e6d4a2a4e82d""",2019-06-23T12:58:59Z,2019-06-24T15:10:40Z,26.19,1
"""66bfa6f0-7a96-11e9-8d89-8b3e302a3278""",2019-06-22T03:39:49Z,2019-06-24T22:50:45Z,67.18,1
"""76dcf390-7a68-11e9-ab67-e099f4d66ee9""",2019-06-18T00:07:08Z,2019-06-18T02:39:52Z,2.55,1
"""ff43adb0-8589-11e9-ba38-d2ae9f220199""",2019-06-24T02:27:57Z,2019-06-24T13:28:17Z,11.01,1
"""e66842b0-80b1-11e9-8841-7eb69634328f""",2019-06-21T21:01:00Z,2019-06-22T02:53:06Z,5.87,1
"""df5ac4c0-9097-11e9-a113-3089952342a0""",2019-06-23T02:56:49Z,2019-06-23T19:07:19Z,16.18,1
"""6063aac0-7a8e-11e9-ab49-3a97f92d1063""",2019-06-23T06:55:43Z,2019-06-24T10:14:31Z,27.31,1
"""094bf370-871b-11e9-ad25-e40c5459a85c""",2019-06-24T04:43:13Z,2019-06-24T13:00:50Z,8.29,1
"""3f8c1810-7c04-11e9-8c0a-f90c10588b79""",2019-06-24T05:07:29Z,2019-06-24T14:13:22Z,9.10,1
"""3f8c1810-7c04-11e9-8c0a-f90c10588b79""",2019-06-25T20:41:17Z,2019-06-26T01:46:59Z,5.10,1
"""5517a8d0-7a5a-11e9-b8e9-7b1aac372de9""",2019-06-19T17:48:09Z,2019-06-20T06:12:08Z,12.40,1
"""5517a8d0-7a5a-11e9-b8e9-7b1aac372de9""",2019-06-23T01:03:32Z,2019-06-24T06:33:00Z,29.49,1
"""e6bc4c10-7a90-11e9-a4c3-f3445300a803""",2019-06-24T22:00:00Z,2019-06-24T23:31:08Z,1.52,0
"""4becfe80-7c0e-11e9-8da3-a5f551928fb1""",2019-06-20T19:44:01Z,2019-06-23T04:45:28Z,57.02,0
"""655019a0-7c10-11e9-a642-479e5d58f122""",2019-06-20T02:30:50Z,2019-06-20T13:25:42Z,10.91,0
"""b2ac1c80-93ad-11e9-83a1-17f8e245fb08""",2019-06-24T08:14:05Z,2019-06-24T13:01:29Z,4.79,0
"""a1601950-86f5-11e9-92a8-3327477d46d6""",2019-06-21T08:36:39Z,2019-06-21T14:08:47Z,5.54,0
"""91c9f8b0-849f-11e9-9710-08cdbad9509a""",2019-06-20T00:47:11Z,2019-06-20T07:48:13Z,7.02,0
"""cfd7c640-8004-11e9-9c17-84fd4e1e400a""",2019-06-24T20:55:39Z,2019-06-25T21:27:07Z,24.52,0
"""ba854d90-8c88-11e9-b67c-27a6519831ae""",2019-06-25T01:22:15Z,2019-06-25T21:05:25Z,19.72,0
"""4df01660-8562-11e9-bf33-84e087f54ed4""",2019-06-19T06:28:50Z,2019-06-19T12:23:32Z,5.91,0
"""de6994a0-8c7e-11e9-b8fa-39201251cc96""",2019-06-18T18:12:17Z,2019-06-19T01:19:52Z,7.13,1
"""6e7be7a0-8c7f-11e9-8870-25c099038bcd""",2019-06-24T14:29:01Z,2019-06-24T23:21:58Z,8.88,1
"""5ffc8d00-8c80-11e9-9d47-d915bcbc4f44""",2019-06-20T22:09:13Z,2019-06-22T00:59:07Z,26.83,1
"""5ffc8d00-8c80-11e9-9d47-d915bcbc4f44""",2019-06-22T23:36:38Z,2019-06-23T20:00:26Z,20.40,1
"""28081090-7a6a-11e9-82ad-1db489ee8053""",2019-06-24T14:58:26Z,2019-06-25T18:34:36Z,27.60,1
"""aa1fd920-9200-11e9-b79d-e6424db4c55c""",2019-06-22T03:08:54Z,2019-06-25T00:19:50Z,69.18,1
"""85107ea0-9151-11e9-8f0a-8c77e28bb5a2""",2019-06-22T17:13:40Z,2019-06-22T22:56:33Z,5.71,1
"""945f7eb0-80d0-11e9-9a50-5a452616df9d""",2019-06-24T17:07:36Z,2019-06-24T18:00:06Z,0.88,1
"""59778990-8568-11e9-9df9-cb804e01e293""",2019-06-23T01:08:54Z,2019-06-24T14:49:24Z,37.68,1
"""b3082af0-8c75-11e9-9c01-3e175146b0de""",2019-06-22T10:35:13Z,2019-06-22T12:05:17Z,1.50,1
"""02f77f10-8718-11e9-9ec7-50c0ec6423b5""",2019-06-20T02:57:54Z,2019-06-21T14:36:10Z,35.64,1
"""05358ce0-7c0f-11e9-9fde-a1c96106b891""",2019-06-18T16:17:52Z,2019-06-21T00:18:15Z,56.01,1
"""1d92aaf0-8c7e-11e9-b8f5-0392534019ea""",2019-06-23T04:43:56Z,2019-06-24T11:05:29Z,30.36,1
"""4fe81aa0-913b-11e9-8fef-a652bbf1895b""",2019-06-19T23:30:52Z,2019-06-21T13:43:59Z,38.22,1
"""755b18b0-6dea-11e9-84d1-1b05f8d43e32""",2019-06-26T01:12:43Z,2019-06-26T06:52:32Z,5.66,1
"""ae69b3b0-7668-11e9-8e1d-697535c88e6b""",2019-06-23T06:19:41Z,2019-06-23T13:45:02Z,7.42,1
"""e8b67ad0-91fc-11e9-a1a3-709385043656""",2019-06-20T02:42:38Z,2019-06-21T00:18:15Z,21.59,0
"""2bcfb5b0-8588-11e9-97ec-6c1c961ef0b4""",2019-06-25T04:17:23Z,2019-06-25T12:57:45Z,8.67,0
"""629fe340-9144-11e9-a0c2-87fe3042db09""",2019-06-18T04:28:57Z,2019-06-24T21:53:11Z,161.40,0
"""4fe81aa0-913b-11e9-8fef-a652bbf1895b""",2019-06-19T03:46:33Z,2019-06-19T13:57:29Z,10.18,0
"""fbb6baf0-7c08-11e9-87a5-7498ca5b04ce""",2019-06-19T03:41:41Z,2019-06-19T13:50:30Z,10.15,0
"""e582ab60-80b6-11e9-8d7e-1d36d4390d0c""",2019-06-23T06:52:29Z,2019-06-23T13:02:24Z,6.17,0
"""723b32c0-80bc-11e9-973d-cb25e4211a0e""",2019-06-21T19:01:50Z,2019-06-22T12:28:53Z,17.45,1
"""ae69b3b0-7668-11e9-8e1d-697535c88e6b""",2019-06-18T00:01:33Z,2019-06-19T00:21:53Z,24.34,1
"""e5848bb0-80ac-11e9-975e-65dd01a47c7f""",2019-06-22T04:45:55Z,2019-06-22T12:14:54Z,7.48,0
"""529b8e60-84a4-11e9-812a-ec72d1bff031""",2019-06-22T12:50:58Z,2019-06-22T20:22:17Z,7.52,1
"""45812c00-80b5-11e9-a4d2-8ac8ac826371""",2019-06-22T02:02:24Z,2019-06-23T00:37:31Z,22.59,1
"""2ba298d0-8715-11e9-87da-d22a83f0e124""",2019-06-18T00:03:09Z,2019-06-20T12:13:12Z,60.17,1
"""1712a6b0-9081-11e9-a9fe-766ad1d92d42""",2019-06-23T21:55:13Z,2019-06-24T12:17:54Z,14.38,1
"""4df01660-8562-11e9-bf33-84e087f54ed4""",2019-06-21T10:43:20Z,2019-06-21T16:51:49Z,6.14,1
"""4df01660-8562-11e9-bf33-84e087f54ed4""",2019-06-25T19:31:36Z,2019-06-26T02:46:30Z,7.25,1
"""921dea40-86fe-11e9-986d-13227390a626""",2019-06-20T05:07:24Z,2019-06-20T15:29:36Z,10.37,1
"""613173b0-84a2-11e9-90ea-d7ce5fb47f48""",2019-06-22T11:52:10Z,2019-06-23T15:33:20Z,27.69,1
"""113b3810-7a65-11e9-824e-3457da1e41eb""",2019-06-18T19:41:58Z,2019-06-19T02:04:10Z,6.37,1
"""65244cd0-9097-11e9-870a-2bdf6405a474""",2019-06-23T20:42:03Z,2019-06-25T11:33:17Z,38.85,1
"""5f300280-855f-11e9-b031-e23a89dca2d3""",2019-06-18T05:49:46Z,2019-06-18T11:46:51Z,5.95,1
"""f23d11e0-9076-11e9-b668-11e0b0add863""",2019-06-21T18:18:54Z,2019-06-21T20:51:07Z,2.54,1
"""5e36d2d0-91ff-11e9-a792-e6ebdfd8b62c""",2019-06-25T17:59:46Z,2019-06-26T09:02:38Z,15.05,1
"""87044070-80cb-11e9-aa47-a0646ea2b1ec""",2019-06-24T08:33:43Z,2019-06-24T18:19:23Z,9.76,0
"""12744540-2d55-11e8-bcc1-309ced4e45f3""",2019-06-27T06:55:54Z,2019-06-27T12:23:50Z,5.47,0
"""d64f5a70-7a5e-11e9-b13a-2f0046425c45""",2019-06-21T20:05:07Z,2019-06-21T22:54:25Z,2.82,0
"""76dcf390-7a68-11e9-ab67-e099f4d66ee9""",2019-06-20T23:49:21Z,2019-06-21T01:44:35Z,1.92,0
"""acc8bb30-80ab-11e9-ab96-9b206525aada""",2019-06-23T01:29:33Z,2019-06-23T20:07:30Z,18.63,0
"""3a85db30-800a-11e9-aa0e-68f5bbe5c159""",2019-06-20T23:02:24Z,2019-06-21T07:48:02Z,8.76,0
"""7efe3e10-9077-11e9-8b9e-4f2f9b9e68ee""",2019-06-24T00:29:35Z,2019-06-24T13:44:08Z,13.24,0
"""1c307e20-7fe1-11e9-a693-3330a0e7fba6""",2019-06-19T04:01:40Z,2019-06-20T00:16:19Z,20.24,0
"""8e3c9550-8c78-11e9-b480-2b32fa2d0eea""",2019-06-21T04:22:33Z,2019-06-21T10:54:06Z,6.53,0
"""622eee70-9143-11e9-8eda-6871ff60ccf6""",2019-06-23T09:20:41Z,2019-06-23T13:19:10Z,3.97,0
"""54c083e0-8007-11e9-a984-3b3196d7d247""",2019-06-22T00:10:26Z,2019-06-24T16:02:07Z,63.86,1
"""6a43faf0-6d1d-11e9-934c-6da0351009a4""",2019-06-23T04:52:48Z,2019-06-23T22:12:53Z,17.33,1
"""5750c010-2d7a-11e8-b311-9f3ad86b5ce7""",2019-06-22T05:15:03Z,2019-06-22T11:27:32Z,6.21,1
"""45c4f890-9389-11e9-831e-1ffc1512b0a4""",2019-06-24T14:59:16Z,2019-06-24T22:14:42Z,7.26,1
"""5ae1c440-7a6d-11e9-94bf-8b82444307fd""",2019-06-21T21:35:22Z,2019-06-23T22:39:03Z,49.06,1
"""3554fbb0-849b-11e9-afde-044193b75a7a""",2019-06-18T03:26:45Z,2019-06-18T10:06:13Z,6.66,1
"""3554fbb0-849b-11e9-afde-044193b75a7a""",2019-06-22T02:17:54Z,2019-06-22T11:40:26Z,9.38,1
"""5bd8c630-8c7b-11e9-a337-7153a7a6f3b9""",2019-06-22T14:29:34Z,2019-06-22T16:44:55Z,2.26,1
"""fe925020-856a-11e9-b76e-4b4b2a599b93""",2019-06-24T10:14:04Z,2019-06-24T13:20:30Z,3.11,1
"""412c8ac0-6de4-11e9-a030-b1bc03838832""",2019-06-19T00:10:54Z,2019-06-19T12:17:21Z,12.11,1
"""412c8ac0-6de4-11e9-a030-b1bc03838832""",2019-06-21T15:27:00Z,2019-06-21T23:21:41Z,7.91,1
"""e8150860-7fed-11e9-8f02-db39affba100""",2019-06-20T22:30:35Z,2019-06-21T14:01:40Z,15.52,1
"""e5d7a250-9092-11e9-be1c-d7a01c7a21ab""",2019-06-22T23:46:57Z,2019-06-23T17:29:14Z,17.70,1
"""077889d0-938e-11e9-ad79-f1136292eeee""",2019-06-23T18:21:32Z,2019-06-24T14:58:29Z,20.62,0
"""3f8c1810-7c04-11e9-8c0a-f90c10588b79""",2019-06-21T22:11:01Z,2019-06-22T00:32:44Z,2.36,0
"""603877d0-9152-11e9-9557-d1a5b4dff763""",2019-06-24T02:06:38Z,2019-06-24T11:36:38Z,9.50,0
"""1aa025f0-2e4e-11e8-b0bd-ff56588c48bc""",2019-06-23T20:35:11Z,2019-06-23T21:48:53Z,1.23,0
"""a23c09a0-80cf-11e9-8e85-4a42c5b44b4e""",2019-06-19T09:00:39Z,2019-06-19T14:35:12Z,5.58,0
"""552fc2c0-9216-11e9-bea1-28dd7b8d5e8a""",2019-06-23T00:47:37Z,2019-06-23T02:02:37Z,1.25,0
"""e746e3e0-6d1e-11e9-b337-d23794222028""",2019-06-25T05:21:22Z,2019-06-25T14:38:49Z,9.29,0
"""77daacd0-80b0-11e9-b7d1-3cad36b1e2e0""",2019-06-25T02:06:53Z,2019-06-25T23:27:15Z,21.34,0
"""e583c050-906e-11e9-b1cb-f002f265071d""",2019-06-21T16:07:54Z,2019-06-21T22:02:21Z,5.91,0
"""2e168e20-8006-11e9-9290-d849824baa45""",2019-06-22T15:36:13Z,2019-06-22T20:03:49Z,4.46,0
"""7a34b860-84a0-11e9-907a-7726cb2eec53""",2019-06-25T01:13:17Z,2019-06-25T11:38:44Z,10.42,0
"""b69337f0-80b8-11e9-b0c9-e7f3500d375c""",2019-06-25T20:50:41Z,2019-06-25T23:30:15Z,2.66,0
"""70f1dad0-8496-11e9-8ccf-29c4805ab750""",2019-06-24T22:24:30Z,2019-06-25T10:32:55Z,12.14,0
"""a61256f0-871a-11e9-b943-b5b855394912""",2019-06-25T02:32:42Z,2019-06-25T12:03:39Z,9.52,0
"""3a85db30-800a-11e9-aa0e-68f5bbe5c159""",2019-06-20T02:56:36Z,2019-06-20T16:24:54Z,13.47,0
"""65711c00-7a98-11e9-a4b8-19ca9e944078""",2019-06-25T16:33:12Z,2019-06-25T22:24:59Z,5.86,1
"""c3828770-80dd-11e9-a51b-2b21dfdc6d21""",2019-06-22T21:10:43Z,2019-06-23T16:37:45Z,19.45,1
"""87d90760-7fe0-11e9-a76c-d63221a7cc69""",2019-06-26T01:13:42Z,2019-06-26T15:49:08Z,14.59,1
"""781fdde0-856b-11e9-b6cd-4ba85749a426""",2019-06-19T20:12:00Z,2019-06-21T15:50:13Z,43.64,1
"""781fdde0-856b-11e9-b6cd-4ba85749a426""",2019-06-24T08:15:55Z,2019-06-26T13:08:06Z,52.87,1
"""0c00c140-80db-11e9-9f0c-7a2a61b8695b""",2019-06-25T07:53:04Z,2019-06-25T14:45:34Z,6.88,1
"""9f7e3b80-938e-11e9-8289-35ef4b5da50a""",2019-06-22T08:11:21Z,2019-06-22T12:33:06Z,4.36,1
"""a61256f0-871a-11e9-b943-b5b855394912""",2019-06-20T08:53:48Z,2019-06-20T12:11:30Z,3.30,1
"""2dfb2f50-7c13-11e9-b944-d21b99c47a4b""",2019-06-23T03:11:49Z,2019-06-23T12:42:01Z,9.50,1
"""9c670ea0-8c76-11e9-94a4-7682b8a009b9""",2019-06-21T16:52:45Z,2019-06-21T20:30:08Z,3.62,1
"""bebdfdd0-9070-11e9-b5d3-746d46b7a9b4""",2019-06-22T17:48:01Z,2019-06-22T23:28:06Z,5.67,1
"""bebdfdd0-9070-11e9-b5d3-746d46b7a9b4""",2019-06-23T02:50:36Z,2019-06-23T13:08:57Z,10.31,1
"""9c670ea0-8c76-11e9-94a4-7682b8a009b9""",2019-06-18T00:01:23Z,2019-06-18T11:05:34Z,11.07,1
"""bebdfdd0-9070-11e9-b5d3-746d46b7a9b4""",2019-06-19T01:02:44Z,2019-06-19T16:19:40Z,15.28,1
"""e93ba5d0-91fb-11e9-8e1c-8354cc3a6d45""",2019-06-19T02:28:36Z,2019-06-19T08:36:12Z,6.13,1
"""60f97f50-8498-11e9-813c-1544f784d871""",2019-06-18T21:35:21Z,2019-06-20T11:42:52Z,38.13,0
"""78444260-7a81-11e9-8c9e-c00010126cc0""",2019-06-25T19:54:41Z,2019-06-25T22:14:16Z,2.33,0
"""7df22950-91f8-11e9-a6e7-e7c1e1f9bad9""",2019-06-23T02:51:04Z,2019-06-25T00:55:56Z,46.08,0
"""f5bc8e20-9096-11e9-a435-d498b5e94b6c""",2019-06-22T01:25:07Z,2019-06-22T12:27:12Z,11.03,0
"""6e7be7a0-8c7f-11e9-8870-25c099038bcd""",2019-06-20T16:04:42Z,2019-06-20T20:26:44Z,4.37,0
"""a0d0fe00-855b-11e9-a628-c27a453a6528""",2019-06-25T08:03:24Z,2019-06-25T16:10:34Z,8.12,0
"""9f103660-80d5-11e9-bbed-ef5e34225108""",2019-06-22T21:44:21Z,2019-06-23T12:27:48Z,14.72,0
"""6b4698f0-93a0-11e9-8512-305c3b21b182""",2019-06-24T01:56:39Z,2019-06-24T13:37:00Z,11.67,0
"""27360ce0-7c12-11e9-a4b5-882cfa9b5390""",2019-06-19T21:26:12Z,2019-06-23T12:51:20Z,87.42,0
"""5b24eb10-8c71-11e9-ba27-f89c07abeebc""",2019-06-23T22:17:30Z,2019-06-24T09:20:36Z,11.05,1
"""c5327770-8569-11e9-838d-40505997375e""",2019-06-18T12:36:36Z,2019-06-20T00:19:09Z,35.71,1
"""c3fb9d30-9132-11e9-b97e-a83504eefda6""",2019-06-25T23:30:11Z,2019-06-26T15:31:37Z,16.02,1
"""2eaf2d30-93a5-11e9-8fa7-ac2158537521""",2019-06-24T14:31:38Z,2019-06-25T15:38:02Z,25.11,1
"""48c89d90-80af-11e9-9622-bb9de056251c""",2019-06-24T22:14:37Z,2019-06-25T07:17:33Z,9.05,1
"""7f04c8f0-849e-11e9-8ce9-bc5eb65f7194""",2019-06-24T00:39:50Z,2019-06-24T05:54:50Z,5.25,1
"""3d051d30-908b-11e9-a928-2c09978a78ec""",2019-06-18T12:28:34Z,2019-06-19T00:25:38Z,11.95,1
"""95510470-9204-11e9-845e-8f3e1feeee8f""",2019-06-21T23:59:30Z,2019-06-22T11:55:10Z,11.93,1
"""1142d300-7a82-11e9-b67b-7cd457bd1e7b""",2019-06-23T02:14:09Z,2019-06-24T11:20:03Z,33.10,1
"""9f103660-80d5-11e9-bbed-ef5e34225108""",2019-06-24T00:42:48Z,2019-06-24T14:55:06Z,14.21,1
"""aa1fd920-9200-11e9-b79d-e6424db4c55c""",2019-06-18T21:34:26Z,2019-06-19T00:25:08Z,2.85,0
"""e66842b0-80b1-11e9-8841-7eb69634328f""",2019-06-18T10:39:51Z,2019-06-18T13:21:30Z,2.69,0
"""9612e1c0-7bf3-11e9-99c0-a0724e58ca34""",2019-06-18T03:28:05Z,2019-06-18T14:05:45Z,10.63,0
"""e5848bb0-80ac-11e9-975e-65dd01a47c7f""",2019-06-26T12:55:57Z,2019-06-26T14:25:55Z,1.50,0
"""7f3e17e0-7ffd-11e9-836d-33b65a56f827""",2019-06-20T02:18:41Z,2019-06-20T06:10:41Z,3.87,0
"""e6deeb10-9090-11e9-9d2b-5072dd6bcf69""",2019-06-21T01:16:46Z,2019-06-22T11:57:07Z,34.67,0
"""8a6fe110-7fef-11e9-8c8a-b2988ee5f724""",2019-06-24T06:40:58Z,2019-06-24T16:30:37Z,9.83,0
"""2162e420-7a67-11e9-acff-3624a463c216""",2019-06-18T13:16:11Z,2019-06-19T15:44:06Z,26.47,0
"""30d9e330-9075-11e9-ae77-0b797dd69632""",2019-06-25T04:45:56Z,2019-06-25T12:10:05Z,7.40,0
"""e6a55410-6d1b-11e9-b130-507bb15a9518""",2019-06-24T21:27:58Z,2019-06-24T23:14:34Z,1.78,0
"""3a85db30-800a-11e9-aa0e-68f5bbe5c159""",2019-06-25T19:40:45Z,2019-06-25T21:33:50Z,1.88,0
"""4fa750f0-9213-11e9-ba6e-e0f5850091b7""",2019-06-22T21:29:32Z,2019-06-24T13:47:46Z,40.30,0
"""069bf090-8558-11e9-b4ed-3ed6868acd76""",2019-06-18T01:00:44Z,2019-06-18T12:10:09Z,11.16,0
"""e6a55410-6d1b-11e9-b130-507bb15a9518""",2019-06-23T05:00:05Z,2019-06-23T16:40:16Z,11.67,0
"""18976d50-7feb-11e9-bcb0-ce46307dd7ce""",2019-06-20T22:32:42Z,2019-06-22T13:02:58Z,38.50,0
"""113b3810-7a65-11e9-824e-3457da1e41eb""",2019-06-21T00:26:21Z,2019-06-21T15:13:43Z,14.79,0
"""62ca4c40-7ff9-11e9-9c09-efdeabe3c25e""",2019-06-20T18:34:46Z,2019-06-21T18:14:05Z,23.66,1
"""bb4f3a10-86f2-11e9-966f-6159b4ebb73a""",2019-06-18T13:23:11Z,2019-06-26T12:28:16Z,191.08,1
"""30d9e330-9075-11e9-ae77-0b797dd69632""",2019-06-19T00:29:59Z,2019-06-20T11:53:41Z,35.40,1
"""b2ac1c80-93ad-11e9-83a1-17f8e245fb08""",2019-06-25T01:53:59Z,2019-06-26T12:53:34Z,34.99,1
"""502e8c00-7a9e-11e9-bb08-9ee77994778a""",2019-06-18T16:13:32Z,2019-06-18T18:38:59Z,2.42,1
"""7d956ab0-80de-11e9-a82b-7544bd45dd88""",2019-06-18T00:07:17Z,2019-06-18T05:26:15Z,5.32,1
"""994ba970-7a91-11e9-b145-6c001906c940""",2019-06-19T15:27:13Z,2019-06-20T17:33:22Z,26.10,1
"""4e2d8ee0-9076-11e9-a3bc-1ab84c271c6f""",2019-06-23T21:26:38Z,2019-06-24T13:41:14Z,16.24,1
"""c57e26f0-7a67-11e9-8d65-90203d65de1d""",2019-06-18T00:04:07Z,2019-06-18T08:06:54Z,8.05,1
"""a9fd85c0-84a7-11e9-8267-ed867ca35263""",2019-06-23T02:37:25Z,2019-06-24T19:39:15Z,41.03,1
"""ff6741e0-8010-11e9-8b96-381e9345b8bb""",2019-06-24T00:51:24Z,2019-06-24T23:39:16Z,22.80,1
"""994ba970-7a91-11e9-b145-6c001906c940""",2019-06-22T23:48:27Z,2019-06-23T23:45:56Z,23.96,1
"""e53724b0-800c-11e9-91e1-c3c9b93d80ab""",2019-06-25T17:00:24Z,2019-06-25T23:22:54Z,6.38,1
"""a35a9c30-7bf1-11e9-8d24-db332de371e8""",2019-06-22T02:22:47Z,2019-06-23T14:59:32Z,36.61,1
"""243ea400-80e2-11e9-8a77-5399f1ee26b6""",2019-06-21T03:17:23Z,2019-06-21T12:24:53Z,9.13,1
"""8e146c90-9099-11e9-ab37-175489d0a98c""",2019-06-23T15:54:33Z,2019-06-23T18:36:39Z,2.70,1
"""6c6f9990-7a7b-11e9-bded-181120c09db1""",2019-06-22T18:38:23Z,2019-06-23T19:01:02Z,24.38,1
"""d64f5a70-7a5e-11e9-b13a-2f0046425c45""",2019-06-26T16:53:36Z,2019-06-26T19:25:51Z,2.54,1
"""a23c09a0-80cf-11e9-8e85-4a42c5b44b4e""",2019-06-20T04:05:12Z,2019-06-21T13:03:56Z,32.98,1
"""d793d2f0-8583-11e9-8575-6b374f482a6e""",2019-06-21T03:11:55Z,2019-06-21T13:29:24Z,10.29,1
"""d7c818f0-9071-11e9-9b23-f6e552c48e69""",2019-06-24T18:38:03Z,2019-06-24T20:25:06Z,1.78,1
"""c79704c0-9074-11e9-bcb2-34fa593830d5""",2019-06-19T01:15:20Z,2019-06-19T11:21:30Z,10.10,1
"""c5327770-8569-11e9-838d-40505997375e""",2019-06-23T00:23:57Z,2019-06-23T02:17:58Z,1.90,0
"""02f77f10-8718-11e9-9ec7-50c0ec6423b5""",2019-06-22T19:14:29Z,2019-06-23T00:55:00Z,5.68,0
"""029e8d30-8013-11e9-af1b-910c5bebc890""",2019-06-20T13:21:22Z,2019-06-20T17:21:22Z,4.00,0
